Country Code,Year,FDI,GDP_Growth,Internet_Usage,WGI
MRT,2017,8.65007999188081,6.27054566937677,21.0172,-0.803241431713104
MRT,2017,8.65007999188081,6.27054566937677,21.0172,-0.801470816135406
MRT,2018,10.3416772803986,4.77217365692621,22.967,-0.707436680793762
MRT,2018,10.3416772803986,4.77217365692621,22.967,-0.865196943283081
MRT,2018,10.3416772803986,4.77217365692621,22.967,-0.812440693378448
MRT,2018,10.3416772803986,4.77217365692621,22.967,-0.632382810115814
MRT,2018,10.3416772803986,4.77217365692621,22.967,-0.825453996658325
MRT,2018,10.3416772803986,4.77217365692621,22.967,-0.868751645088196
MRT,2019,-11.1917343784634,3.14100489306969,25.0978,-0.608457326889038
MRT,2019,-11.1917343784634,3.14100489306969,25.0978,-0.82778126001358
MRT,2019,-11.1917343784634,3.14100489306969,25.0978,-0.866159081459045
MRT,2019,-11.1917343784634,3.14100489306969,25.0978,-0.562921166419983
MRT,2019,-11.1917343784634,3.14100489306969,25.0978,-0.60952889919281
MRT,2019,-11.1917343784634,3.14100489306969,25.0978,-0.800471007823944
MRT,2020,11.2328299227716,-0.360657384151068,27.4262,-0.603924095630646
MRT,2020,11.2328299227716,-0.360657384151068,27.4262,-0.894477546215057
MRT,2020,11.2328299227716,-0.360657384151068,27.4262,-0.815433323383331
MRT,2020,11.2328299227716,-0.360657384151068,27.4262,-0.700949966907501
MRT,2020,11.2328299227716,-0.360657384151068,27.4262,-0.839177846908569
MRT,2020,11.2328299227716,-0.360657384151068,27.4262,-0.827085018157959
MRT,2021,11.6047527792442,0.742715486567747,29.9707,-0.687139749526978
MRT,2021,11.6047527792442,0.742715486567747,29.9707,-1.07720506191254
MRT,2021,11.6047527792442,0.742715486567747,29.9707,-0.842485129833221
MRT,2021,11.6047527792442,0.742715486567747,29.9707,-0.555513858795166
MRT,2021,11.6047527792442,0.742715486567747,29.9707,-0.776139318943024
MRT,2021,11.6047527792442,0.742715486567747,29.9707,-0.77223539352417
MRT,2022,14.6644208551054,6.79600500489967,34.3001,-0.646437048912048
MRT,2022,14.6644208551054,6.79600500489967,34.3001,-1.06221723556519
MRT,2022,14.6644208551054,6.79600500489967,34.3001,-0.790683805942535
MRT,2022,14.6644208551054,6.79600500489967,34.3001,-0.516949355602264
MRT,2022,14.6644208551054,6.79600500489967,34.3001,-0.725075662136078
MRT,2022,14.6644208551054,6.79600500489967,34.3001,-0.730507910251617
MRT,2023,7.90868374475115,6.80949001978621,37.3809,-0.639136493206024
MRT,2023,7.90868374475115,6.80949001978621,37.3809,-0.997108280658722
MRT,2023,7.90868374475115,6.80949001978621,37.3809,-0.822652637958527
MRT,2023,7.90868374475115,6.80949001978621,37.3809,-0.503423988819122
MRT,2023,7.90868374475115,6.80949001978621,37.3809,-0.763598620891571
MRT,2023,7.90868374475115,6.80949001978621,37.3809,-0.656128466129303
MRT,2024,13.2039338372346,6.30760213290844,,
MTQ,2005,,,,0.654332458972931
MTQ,2005,,,,0.864074349403381
MTQ,2005,,,,0.847438395023346
MTQ,2005,,,,1.18966603279114
MTQ,2005,,,,0.789309144020081
MTQ,2005,,,,0.756149113178253
MTQ,2006,,,,0.54846316576004
MTQ,2006,,,,0.855286777019501
MTQ,2006,,,,0.810431301593781
MTQ,2006,,,,1.10479998588562
MTQ,2006,,,,0.775587141513824
MTQ,2006,,,,0.762647867202759
MTQ,2007,,,,0.517305076122284
MTQ,2007,,,,0.877206325531006
MTQ,2007,,,,0.826464056968689
MTQ,2007,,,,1.08573806285858
MTQ,2007,,,,0.784966588020325
MTQ,2007,,,,0.736258447170258
MTQ,2008,,,,0.525152504444122
MTQ,2008,,,,0.89470237493515
MTQ,2008,,,,0.847226142883301
MTQ,2008,,,,0.592086017131805
MTQ,2008,,,,0.797165334224701
MTQ,2008,,,,0.755960941314697
MTQ,2009,,,,0.523868262767792
MTQ,2009,,,,0.904092609882355
MTQ,2009,,,,0.85692697763443
MTQ,2009,,,,0.401251554489136
MTQ,2009,,,,0.832615554332733
MTQ,2009,,,,0.757531344890594
MTQ,2010,,,,0.546573460102081
MTQ,2010,,,,0.891692638397217
MTQ,2010,,,,0.84711217880249
MTQ,2010,,,,0.395871073007584
MTQ,2010,,,,0.815264821052551
MTQ,2010,,,,0.743974685668945
MTQ,2011,,,,0.559783816337585
MTQ,2011,,,,0.876391232013702
MTQ,2011,,,,0.829746901988983
MTQ,2011,,,,0.618969917297363
MTQ,2011,,,,0.791372001171112
MTQ,2011,,,,0.735755622386932
MTQ,2012,,,,0.575236320495605
MTQ,2012,,,,0.839919209480286
MTQ,2012,,,,0.834794282913208
MTQ,2012,,,,0.581581711769104
MTQ,2012,,,,0.77997100353241
MTQ,2012,,,,0.741758704185486
MTQ,2013,,,,0.562086522579193
MTQ,2013,,,,0.840776085853577
MTQ,2013,,,,0.842286288738251
MTQ,2013,,,,0.62666791677475
MTQ,2013,,,,0.778291642665863
MTQ,2013,,,,0.748199045658112
MTQ,2014,,,,1.23212265968323
MTQ,2014,,,,0.0195597112178802
MTQ,2014,,,,0.913897812366486
MTQ,2014,,,,1.2206939458847
MTQ,2014,,,,0.693282663822174
MTQ,2015,,,,1.27196550369263
MTQ,2015,,,,-0.0804554671049118
MTQ,2015,,,,0.961817383766174
MTQ,2015,,,,1.15172910690308
MTQ,2015,,,,0.702401101589203
MTQ,2016,,,,1.22995066642761
MTQ,2016,,,,0.811602592468262
MTQ,2016,,,,0.975613653659821
MTQ,2016,,,,1.15941143035889
MTQ,2016,,,,0.74712997674942
MTQ,2017,,,,1.20018458366394
MTQ,2017,,,,0.814765870571136
MTQ,2017,,,,0.981490910053253
MTQ,2017,,,,1.17178130149841
MTQ,2017,,,,1.05706441402435
MTQ,2018,,,,1.18732905387878
