REF_AREA,TIME_PERIOD,Exposure
DOM,2018,0.0
DOM,2019,0.0
DOM,2020,0.0
DOM,2021,0.0
DOM,2022,0.0
DOM,2023,0.0
DOM,2024,0.0
DZA,2005,3.742273061498211
DZA,2006,3.742273061498211
DZA,2007,3.742273061498211
DZA,2008,3.742273061498211
DZA,2009,3.742273061498211
DZA,2010,3.742273061498211
DZA,2011,3.742273061498211
DZA,2012,3.742273061498211
DZA,2013,3.742273061498211
DZA,2014,3.742273061498211
DZA,2015,3.742273061498211
DZA,2016,3.742273061498211
DZA,2017,3.742273061498211
DZA,2018,3.742273061498211
DZA,2019,3.742273061498211
DZA,2020,3.742273061498211
DZA,2021,3.742273061498211
DZA,2022,3.742273061498211
DZA,2023,3.742273061498211
DZA,2024,3.742273061498211
ECU,2005,0.16950994198566882
ECU,2006,0.16950994198566882
ECU,2007,0.16950994198566882
ECU,2008,0.16950994198566882
ECU,2009,0.16950994198566882
ECU,2010,0.16950994198566882
ECU,2011,0.16950994198566882
ECU,2012,0.16950994198566882
ECU,2013,0.16950994198566882
ECU,2014,0.16950994198566882
ECU,2015,0.16950994198566882
ECU,2016,0.16950994198566882
ECU,2017,0.16950994198566882
ECU,2018,0.16950994198566882
ECU,2019,0.16950994198566882
ECU,2020,0.16950994198566882
ECU,2021,0.16950994198566882
ECU,2022,0.16950994198566882
ECU,2023,0.16950994198566882
ECU,2024,0.16950994198566882
EGY,2005,0.0
EGY,2006,0.0
EGY,2007,0.0
EGY,2008,0.0
EGY,2009,0.0
EGY,2010,0.0
EGY,2011,0.0
EGY,2012,0.0
EGY,2013,0.0
EGY,2014,0.0
EGY,2015,0.0
EGY,2016,0.0
EGY,2017,0.0
EGY,2018,0.0
EGY,2019,0.0
EGY,2020,0.0
EGY,2021,0.0
EGY,2022,0.0
EGY,2023,0.0
EGY,2024,0.0
ERI,2005,0.0
ERI,2006,0.0
ERI,2007,0.0
ERI,2008,0.0
ERI,2009,0.0
ERI,2010,0.0
ERI,2011,0.0
ERI,2012,0.0
ERI,2013,0.0
ERI,2014,0.0
ERI,2015,0.0
ERI,2016,0.0
ERI,2017,0.0
ERI,2018,0.0
ERI,2019,0.0
ERI,2020,0.0
ERI,2021,0.0
ERI,2022,0.0
ERI,2023,0.0
ERI,2024,0.0
ESP,2005,0.3279124692821366
ESP,2006,0.34190569205983606
ESP,2007,0.34190569205983606
ESP,2008,0.34318197447800847
ESP,2009,0.34318197447800847
ESP,2010,0.34318197447800847
ESP,2011,0.40047690770963174
ESP,2012,0.4010604751841763
ESP,2013,0.453160765860865
ESP,2014,0.4560924405843094
ESP,2015,0.4560924405843094
ESP,2016,0.4614692708545236
ESP,2017,0.5273260319208415
ESP,2018,0.5279602991362189
ESP,2019,0.6551982918190511
ESP,2020,0.6551982918190511
ESP,2021,0.6551982918190511
ESP,2022,0.6551982918190511
ESP,2023,0.6551982918190511
ESP,2024,0.6551982918190511
EST,2005,0.017366744418536844
EST,2006,0.0192553851357149
EST,2007,0.0192553851357149
EST,2008,0.020513949018617732
EST,2009,0.020513949018617732
EST,2010,0.020513949018617732
EST,2011,0.035591119450376726
EST,2012,0.03559467225354492
EST,2013,0.03818702350104248
EST,2014,0.0395112624425964
EST,2015,0.0395112624425964
EST,2016,0.05344788228212339
EST,2017,0.14120592526045084
EST,2018,0.14179002884202158
EST,2019,0.19740625153321117
EST,2020,0.19740625153321117
EST,2021,0.19740625153321117
EST,2022,0.19740625153321117
EST,2023,0.19740625153321117
EST,2024,0.19740625153321117
ETH,2005,0.0
ETH,2006,0.0
ETH,2007,0.0
ETH,2008,0.0
ETH,2009,0.0
ETH,2010,0.0
ETH,2011,0.0
ETH,2012,0.0
ETH,2013,0.0
ETH,2014,0.0
ETH,2015,0.0
ETH,2016,0.0
ETH,2017,0.0
ETH,2018,0.0
ETH,2019,0.0
ETH,2020,0.0
ETH,2021,0.0
ETH,2022,0.0
ETH,2023,0.0
ETH,2024,0.0
EU27_2020,2005,0.0
EU27_2020,2006,0.0
EU27_2020,2007,0.0
EU27_2020,2008,0.0
EU27_2020,2009,0.0
EU27_2020,2010,0.0
EU27_2020,2011,0.0
EU27_2020,2012,0.0
EU27_2020,2013,0.0
EU27_2020,2014,0.0
EU27_2020,2015,0.0
EU27_2020,2016,0.0
EU27_2020,2017,0.0
EU27_2020,2018,0.0
EU27_2020,2019,0.0
EU27_2020,2020,0.0
EU27_2020,2021,0.0
EU27_2020,2022,0.0
EU27_2020,2023,0.0
EU27_2020,2024,0.0
FIN,2005,0.15586780379953494
FIN,2006,0.1706270021275886
FIN,2007,0.1706270021275886
FIN,2008,0.17250961503877443
FIN,2009,0.17250961503877443
FIN,2010,0.17250961503877443
FIN,2011,0.26647079271077023
FIN,2012,0.2664728544617489
FIN,2013,0.31746962859476974
FIN,2014,0.3238712987078382
FIN,2015,0.3238712987078382
FIN,2016,0.33806732063170064
FIN,2017,0.6078660034744215
FIN,2018,0.6135464301388218
FIN,2019,0.7824773784903393
FIN,2020,0.7824773784903393
FIN,2021,0.7824773784903393
FIN,2022,0.7824773784903393
FIN,2023,0.7824773784903393
FIN,2024,0.7824773784903393
FJI,2005,0.0
FJI,2006,0.0
FJI,2007,0.0
FJI,2008,0.0
FJI,2009,0.0
FJI,2010,0.0
FJI,2011,0.0
FJI,2012,0.0
FJI,2013,0.0
FJI,2014,0.0
FJI,2015,0.0
FJI,2016,0.0
FJI,2017,0.0
FJI,2018,0.0
FJI,2019,0.0
FJI,2020,0.0
FJI,2021,0.0
FJI,2022,0.0
FJI,2023,0.0
FJI,2024,0.0
FRA,2005,0.11543941333854538
FRA,2006,0.14348742845664075
FRA,2007,0.14348742845664075
FRA,2008,0.1459265367288134
FRA,2009,0.1459265367288134
FRA,2010,0.1459265367288134
FRA,2011,0.2531235051216627
FRA,2012,0.25328932510025726
FRA,2013,0.2669672277542078
FRA,2014,0.2969341910049733
FRA,2015,0.2969341910049733
FRA,2016,0.3096607455798044
FRA,2017,0.44656057286309964
FRA,2018,0.4473461973792582
FRA,2019,0.6597421421346826
FRA,2020,0.6597421421346826
FRA,2021,0.6597421421346826
FRA,2022,0.6597421421346826
FRA,2023,0.6597421421346826
FRA,2024,0.6597421421346826
FRO,2005,0.0
FRO,2006,0.0
FRO,2007,0.0
FRO,2008,0.0
FRO,2009,0.0
FRO,2010,0.0
FRO,2011,0.0
FRO,2012,0.0
FRO,2013,0.0
FRO,2014,0.0
FRO,2015,0.0
FRO,2016,0.0
FRO,2017,0.0
FRO,2018,0.0
FRO,2019,0.0
FRO,2020,0.0
FRO,2021,0.0
FRO,2022,0.0
FRO,2023,0.0
FRO,2024,0.0
GAB,2005,0.0
GAB,2006,0.0
GAB,2007,0.0
GAB,2008,0.0
GAB,2009,0.0
GAB,2010,0.0
GAB,2011,0.0
GAB,2012,0.0
GAB,2013,0.0
GAB,2014,0.0
GAB,2015,0.0
GAB,2016,0.0
GAB,2017,0.0
GAB,2018,0.0
GAB,2019,0.0
GAB,2020,0.0
GAB,2021,0.0
GAB,2022,0.0
GAB,2023,0.0
GAB,2024,0.0
GBR,2005,0.0
GBR,2006,0.0
GBR,2007,0.0
GBR,2008,0.0
GBR,2009,0.0
GBR,2010,0.0
GBR,2011,0.0
GBR,2012,0.0
GBR,2013,0.0
GBR,2014,0.0
GBR,2015,0.0
GBR,2016,0.0
GBR,2017,0.0
GBR,2018,0.0
GBR,2019,0.0
GBR,2020,0.0
GBR,2021,0.0
GBR,2022,0.0
GBR,2023,0.0
GBR,2024,0.0
GEO,2005,0.0
GEO,2006,0.0
GEO,2007,0.0
GEO,2008,0.0
GEO,2009,0.0
GEO,2010,0.0
GEO,2011,0.0
GEO,2012,0.0
GEO,2013,0.0
GEO,2014,0.0
GEO,2015,0.0
GEO,2016,5.639162708388
GEO,2017,5.639162708388
GEO,2018,5.77538486217795
GEO,2019,5.77538486217795
GEO,2020,5.77538486217795
GEO,2021,5.77538486217795
GEO,2022,5.77538486217795
GEO,2023,5.77538486217795
GEO,2024,5.77538486217795
GHA,2005,0.0
GHA,2006,0.0
GHA,2007,0.0
GHA,2008,0.0
GHA,2009,0.0
GHA,2010,0.0
GHA,2011,0.0
GHA,2012,0.0
GHA,2013,0.0
GHA,2014,0.0
GHA,2015,0.0
GHA,2016,3.470979185407034
GHA,2017,3.470979185407034
GHA,2018,3.470979185407034
GHA,2019,3.470979185407034
GHA,2020,3.470979185407034
GHA,2021,3.470979185407034
GHA,2022,3.470979185407034
GHA,2023,3.470979185407034
GHA,2024,3.470979185407034
GIN,2005,0.0
GIN,2006,0.0
GIN,2007,0.0
GIN,2008,0.0
GIN,2009,0.0
GIN,2010,0.0
GIN,2011,0.0
GIN,2012,0.0
GIN,2013,0.0
GIN,2014,0.0
GIN,2015,0.0
GIN,2016,0.0
GIN,2017,0.0
GIN,2018,0.0
GIN,2019,0.0
GIN,2020,0.0
GIN,2021,0.0
GIN,2022,0.0
GIN,2023,0.0
GIN,2024,0.0
GMB,2005,0.0
GMB,2006,0.0
GMB,2007,0.0
GMB,2008,0.0
GMB,2009,0.0
GMB,2010,0.0
GMB,2011,0.0
GMB,2012,0.0
GMB,2013,0.0
GMB,2014,0.0
GMB,2015,0.0
GMB,2016,0.0
GMB,2017,0.0
GMB,2018,0.0
GMB,2019,0.0
GMB,2020,0.0
GMB,2021,0.0
GMB,2022,0.0
GMB,2023,0.0
GMB,2024,0.0
GNB,2005,0.0
GNB,2006,0.0
GNB,2007,0.0
GNB,2008,0.0
GNB,2009,0.0
GNB,2010,0.0
GNB,2011,0.0
GNB,2012,0.0
GNB,2013,0.0
GNB,2014,0.0
GNB,2015,0.0
GNB,2016,0.0
GNB,2017,0.0
GNB,2018,0.0
GNB,2019,0.0
GNB,2020,0.0
GNB,2021,0.0
GNB,2022,0.0
GNB,2023,0.0
GNB,2024,0.0
GNQ,2005,0.0
GNQ,2006,0.0
GNQ,2007,0.0
GNQ,2008,0.0
GNQ,2009,0.0
GNQ,2010,0.0
GNQ,2011,0.0
GNQ,2012,0.0
GNQ,2013,0.0
GNQ,2014,0.0
GNQ,2015,0.0
GNQ,2016,0.0
GNQ,2017,0.0
GNQ,2018,0.0
GNQ,2019,0.0
GNQ,2020,0.0
GNQ,2021,0.0
GNQ,2022,0.0
GNQ,2023,0.0
GNQ,2024,0.0
GRC,2005,0.03010602996004754
GRC,2006,0.09390679408788076
GRC,2007,0.09390679408788076
GRC,2008,0.09954855118575837
GRC,2009,0.09954855118575837
GRC,2010,0.09954855118575837
GRC,2011,0.18998041547308342
GRC,2012,0.1900164886086875
GRC,2013,0.2830464603166447
GRC,2014,0.28704877945827345
GRC,2015,0.28704877945827345
GRC,2016,0.29761381325814934
GRC,2017,0.3841444579205094
GRC,2018,0.38529707942750363
GRC,2019,0.48133711325316797
GRC,2020,0.48133711325316797
GRC,2021,0.48133711325316797
GRC,2022,0.48133711325316797
GRC,2023,0.48133711325316797
GRC,2024,0.48133711325316797
GRD,2005,0.0
GRD,2006,0.0
GRD,2007,0.0
GRD,2008,0.0
GRD,2009,0.0
GRD,2010,0.0
GRD,2011,0.0
GRD,2012,0.0
GRD,2013,0.0
GRD,2014,0.0
GRD,2015,0.0
GRD,2016,0.0
GRD,2017,0.0
GRD,2018,0.0
GRD,2019,0.0
GRD,2020,0.0
GRD,2021,0.0
GRD,2022,0.0
GRD,2023,0.0
GRD,2024,0.0
GTM,2005,0.0
GTM,2006,0.023809525646928714
GTM,2007,0.023809525646928714
GTM,2008,0.023809525646928714
GTM,2009,0.0908042759459913
GTM,2010,0.0908042759459913
GTM,2011,0.11103013938474485
GTM,2012,0.11103013938474485
GTM,2013,0.11103013938474485
GTM,2014,0.11103013938474485
GTM,2015,0.11103013938474485
GTM,2016,0.11103013938474485
GTM,2017,0.11103013938474485
GTM,2018,0.11103013938474485
GTM,2019,0.11103013938474485
GTM,2020,0.11103013938474485
GTM,2021,0.11103013938474485
GTM,2022,0.11103013938474485
GTM,2023,0.11103013938474485
GTM,2024,0.11103013938474485
GUY,2005,0.0
GUY,2006,0.0
GUY,2007,0.0
GUY,2008,0.0
GUY,2009,0.0
GUY,2010,0.0
GUY,2011,0.0
GUY,2012,0.0
GUY,2013,0.0
GUY,2014,0.0
GUY,2015,0.0
GUY,2016,0.0
GUY,2017,0.0
GUY,2018,0.0
GUY,2019,0.0
GUY,2020,0.0
GUY,2021,0.0
GUY,2022,0.0
GUY,2023,0.0
GUY,2024,0.0
HKG,2005,1.7601842647193104
HKG,2006,1.7601842647193104
HKG,2007,1.7601842647193104
HKG,2008,1.7601842647193104
HKG,2009,1.7601842647193104
HKG,2010,1.7601842647193104
HKG,2011,1.7819012758872237
HKG,2012,1.7819012758872237
HKG,2013,1.7819012758872237
HKG,2014,1.7819012758872237
HKG,2015,1.7819012758872237
HKG,2016,1.7819012758872237
HKG,2017,1.7819012758872237
HKG,2018,1.7819012758872237
HKG,2019,1.7819012758872237
HKG,2020,1.7819012758872237
HKG,2021,1.7819012758872237
HKG,2022,1.7819012758872237
HKG,2023,1.7819012758872237
HKG,2024,1.7819012758872237
HND,2005,0.0
HND,2006,0.0
HND,2007,0.0
HND,2008,0.0
HND,2009,0.0
HND,2010,0.0
HND,2011,0.0
HND,2012,0.0
HND,2013,0.0
HND,2014,0.22636550470285383
HND,2015,0.22636550470285383
HND,2016,0.22636550470285383
HND,2017,0.22636550470285383
HND,2018,0.22636550470285383
HND,2019,0.22636550470285383
HND,2020,0.22636550470285383
HND,2021,0.22636550470285383
HND,2022,0.22636550470285383
HND,2023,0.22636550470285383
HND,2024,0.22636550470285383
HRV,2005,0.24973474033620294
HRV,2006,0.26254868549884625
HRV,2007,0.26254868549884625
HRV,2008,0.5717061420475801
HRV,2009,0.5717061420475801
HRV,2010,0.5717061420475801
HRV,2011,0.609877173029779
HRV,2012,0.609991681939747
HRV,2013,0.6120946831383336
HRV,2014,0.6130750349016955
HRV,2015,0.6130750349016955
HRV,2016,0.6155076058783059
HRV,2017,0.6759290221722386
HRV,2018,0.6762041323267357
HRV,2019,0.7887563794129071
HRV,2020,0.7887563794129071
HRV,2021,0.7887563794129071
HRV,2022,0.7887563794129071
HRV,2023,0.7887563794129071
HRV,2024,0.7887563794129071
HTI,2005,0.0
HTI,2006,0.0
HTI,2007,0.0
HTI,2008,0.0
HTI,2009,0.0
HTI,2010,0.0
HTI,2011,0.0
HTI,2012,0.0
HTI,2013,0.0
HTI,2014,0.0
HTI,2015,0.0
HTI,2016,0.0
HTI,2017,0.0
HTI,2018,0.0
HTI,2019,0.0
HTI,2020,0.0
HTI,2021,0.0
HTI,2022,0.0
HTI,2023,0.0
HTI,2024,0.0
HUN,2005,0.03273900135484475
HUN,2006,0.04219790859823603
HUN,2007,0.04219790859823603
HUN,2008,0.05746688852058228
HUN,2009,0.05746688852058228
HUN,2010,0.05746688852058228
HUN,2011,0.420755098113992
HUN,2012,0.4207561718576755
HUN,2013,0.5489444483052466
HUN,2014,0.5525637601380776
HUN,2015,0.5525637601380776
HUN,2016,0.5582817843623726
HUN,2017,0.6959538503518216
HUN,2018,0.6966542628033079
HUN,2019,2.2030165411321834
HUN,2020,2.2030165411321834
HUN,2021,2.2030165411321834
HUN,2022,2.2030165411321834
HUN,2023,2.2030165411321834
HUN,2024,2.2030165411321834
IDN,2005,0.2658452755875947
IDN,2006,0.2658452755875947
IDN,2007,0.2658452755875947
IDN,2008,1.5245527162987127
IDN,2009,1.5245527162987127
IDN,2010,1.5245527162987127
IDN,2011,1.5245527162987127
IDN,2012,1.5245527162987127
IDN,2013,1.5245527162987127
IDN,2014,1.5245527162987127
IDN,2015,1.5245527162987127
IDN,2016,1.5245527162987127
IDN,2017,1.5245527162987127
IDN,2018,1.5245527162987127
IDN,2019,1.5245527162987127
IDN,2020,1.5245527162987127
IDN,2021,1.5245527162987127
IDN,2022,1.5245527162987127
IDN,2023,1.5245527162987127
IDN,2024,1.5245527162987127
IND,2005,0.6136059165434743
IND,2006,0.6136059165434743
IND,2007,0.6136059165434743
IND,2008,0.6136059165434743
IND,2009,0.6136059165434743
IND,2010,0.7901449654503412
IND,2011,1.1325122064266315
IND,2012,1.1325122064266315
IND,2013,1.1325122064266315
IND,2014,1.1325122064266315
IND,2015,1.1325122064266315
IND,2016,1.1325122064266315
IND,2017,1.1325122064266315
IND,2018,1.1325122064266315
IND,2019,1.1325122064266315
IND,2020,1.1325122064266315
IND,2021,1.1325122064266315
IND,2022,1.1325122064266315
IND,2023,1.1325122064266315
IND,2024,1.1325122064266315
IRL,2005,0.07776067708780747
IRL,2006,0.08676005042254609
IRL,2007,0.08676005042254609
IRL,2008,0.08861190551991979
IRL,2009,0.08861190551991979
IRL,2010,0.08861190551991979
IRL,2011,0.20476172630304468
IRL,2012,0.20482403285215947
IRL,2013,0.22451983262772554
IRL,2014,0.22657313516345168
IRL,2015,0.22657313516345168
IRL,2016,0.23051241238050668
IRL,2017,0.34159360809430717
IRL,2018,0.3425907543964513
IRL,2019,0.7290536650249659
IRL,2020,0.7290536650249659
IRL,2021,0.7290536650249659
IRL,2022,0.7290536650249659
IRL,2023,0.7290536650249659
IRL,2024,0.7290536650249659
IRN,2005,0.0
IRN,2006,0.0
IRN,2007,0.0
IRN,2008,0.0
IRN,2009,0.0
IRN,2010,0.0
IRN,2011,0.0
IRN,2012,0.0
IRN,2013,0.0
IRN,2014,0.0
IRN,2015,0.0
IRN,2016,0.0
IRN,2017,0.0
IRN,2018,0.0
IRN,2019,0.0
IRN,2020,0.0
IRN,2021,0.0
IRN,2022,0.0
IRN,2023,0.0
IRN,2024,0.0
IRQ,2005,0.0
IRQ,2006,0.0
IRQ,2007,0.0
IRQ,2008,0.0
IRQ,2009,0.0
IRQ,2010,0.0
IRQ,2011,0.0
IRQ,2012,0.0
IRQ,2013,0.0
IRQ,2014,0.0
IRQ,2015,0.0
IRQ,2016,0.0
IRQ,2017,0.0
IRQ,2018,0.0
IRQ,2019,0.0
IRQ,2020,0.0
IRQ,2021,0.0
IRQ,2022,0.0
IRQ,2023,0.0
IRQ,2024,0.0
ISL,2005,0.0
ISL,2006,0.0
ISL,2007,0.0
ISL,2008,0.0
ISL,2009,0.0
ISL,2010,0.0
ISL,2011,0.0
ISL,2012,0.0
ISL,2013,0.0
ISL,2014,0.09129506750816745
ISL,2015,0.09129506750816745
ISL,2016,0.09129506750816745
ISL,2017,0.09129506750816745
ISL,2018,0.09129506750816745
ISL,2019,0.09129506750816745
ISL,2020,0.09129506750816745
ISL,2021,0.09129506750816745
ISL,2022,0.09129506750816745
ISL,2023,0.09129506750816745
ISL,2024,0.09129506750816745
ISR,2005,0.0
ISR,2006,0.0
ISR,2007,0.0
ISR,2008,0.0
ISR,2009,0.0
ISR,2010,0.0
ISR,2011,0.0
ISR,2012,0.0
ISR,2013,0.0
ISR,2014,0.0
ISR,2015,0.0
ISR,2016,0.0
ISR,2017,0.0
ISR,2018,0.0
ISR,2019,0.0
ISR,2020,0.014850877198423342
ISR,2021,0.014850877198423342
ISR,2022,0.014850877198423342
ISR,2023,0.014850877198423342
ISR,2024,0.014850877198423342
ITA,2005,0.07205889086336062
ITA,2006,0.09989649757891218
ITA,2007,0.09989649757891218
ITA,2008,0.11427421810124637
ITA,2009,0.11427421810124637
ITA,2010,0.11427421810124637
ITA,2011,0.15131046611301474
ITA,2012,0.15131978842736296
ITA,2013,0.18038354716202373
ITA,2014,0.1831254255872394
ITA,2015,0.1831254255872394
ITA,2016,0.1922916743006414
ITA,2017,0.27316946556440125
ITA,2018,0.2742248046078118
ITA,2019,0.5212023412051864
ITA,2020,0.5212023412051864
ITA,2021,0.5212023412051864
ITA,2022,0.5212023412051864
ITA,2023,0.5212023412051864
ITA,2024,0.5212023412051864
JAM,2005,0.0
JAM,2006,0.0
JAM,2007,0.0
JAM,2008,0.0
JAM,2009,0.0
JAM,2010,0.0
JAM,2011,0.0
JAM,2012,0.0
JAM,2013,0.0
JAM,2014,0.0
JAM,2015,0.0
JAM,2016,0.0
JAM,2017,0.0
JAM,2018,0.0
JAM,2019,0.0
JAM,2020,0.0
JAM,2021,0.0
JAM,2022,0.0
JAM,2023,0.0
JAM,2024,0.0
JOR,2005,3.7475274876040556
JOR,2006,3.7475274876040556
JOR,2007,3.7475274876040556
JOR,2008,3.7475274876040556
JOR,2009,3.7475274876040556
JOR,2010,3.7475274876040556
JOR,2011,3.7475274876040556
JOR,2012,3.8456472028378323
JOR,2013,3.8456472028378323
JOR,2014,3.8456472028378323
JOR,2015,3.8456472028378323
JOR,2016,3.8456472028378323
JOR,2017,3.8456472028378323
JOR,2018,3.8456472028378323
JOR,2019,3.8456472028378323
JOR,2020,3.8456472028378323
JOR,2021,3.8456472028378323
JOR,2022,3.8456472028378323
JOR,2023,3.8456472028378323
JOR,2024,3.8456472028378323
JPN,2005,9.224098398547373
JPN,2006,9.342637258718304
JPN,2007,9.821292908459492
JPN,2008,10.041639638155058
JPN,2009,10.686050839365352
JPN,2010,10.686050839365352
JPN,2011,10.850528359190772
JPN,2012,10.85553236142658
JPN,2013,10.85553236142658
JPN,2014,10.85553236142658
JPN,2015,11.096532693105997
JPN,2016,11.099090623545385
JPN,2017,11.099090623545385
JPN,2018,11.099090623545385
JPN,2019,13.646196031541265
JPN,2020,13.646196031541265
JPN,2021,13.646196031541265
JPN,2022,13.646196031541265
JPN,2023,13.646196031541265
JPN,2024,13.646196031541265
KAZ,2005,0.0
KAZ,2006,0.0
KAZ,2007,0.0
KAZ,2008,0.0
KAZ,2009,0.0
KAZ,2010,0.0
KAZ,2011,0.0
KAZ,2012,0.0
KAZ,2013,0.0
KAZ,2014,0.0
KAZ,2015,0.0
KAZ,2016,0.0
KAZ,2017,0.0
KAZ,2018,0.0
KAZ,2019,0.0
KAZ,2020,0.0
KAZ,2021,0.0
KAZ,2022,0.0
KAZ,2023,0.0
KAZ,2024,0.0
KEN,2005,0.0
KEN,2006,0.0
KEN,2007,0.0
KEN,2008,0.0
KEN,2009,0.0
KEN,2010,0.0
KEN,2011,0.0
KEN,2012,0.0
KEN,2013,0.0
KEN,2014,0.0
KEN,2015,0.0
KEN,2016,0.0
KEN,2017,0.0
KEN,2018,0.0
KEN,2019,0.0
KEN,2020,0.0
KEN,2021,0.0
KEN,2022,0.0
KEN,2023,0.0
KEN,2024,0.0
KGZ,2005,0.0
KGZ,2006,0.0
KGZ,2007,0.0
KGZ,2008,0.0
KGZ,2009,0.0
KGZ,2010,0.0
KGZ,2011,0.0
KGZ,2012,0.0
KGZ,2013,0.0
KGZ,2014,0.0
KGZ,2015,0.0
KGZ,2016,0.0
KGZ,2017,0.0
KGZ,2018,0.0
KGZ,2019,0.0
KGZ,2020,0.0
KGZ,2021,0.0
KGZ,2022,0.0
KGZ,2023,0.0
KGZ,2024,0.0
KHM,2005,0.0
KHM,2006,0.0
KHM,2007,0.0
KHM,2008,0.0
KHM,2009,0.0
KHM,2010,0.0
KHM,2011,0.0
KHM,2012,0.0
KHM,2013,0.0
KHM,2014,0.0
KHM,2015,0.0
KHM,2016,0.0
KHM,2017,0.0
KHM,2018,0.0
KHM,2019,0.0
KHM,2020,0.0
KHM,2021,0.0
KHM,2022,0.0
KHM,2023,0.0
KHM,2024,0.0
KIR,2005,0.0
KIR,2006,0.0
KIR,2007,0.0
KIR,2008,0.0
KIR,2009,0.0
KIR,2010,0.0
KIR,2011,0.0
KIR,2012,0.0
KIR,2013,0.0
KIR,2014,0.0
KIR,2015,0.0
KIR,2016,0.0
KIR,2017,0.0
KIR,2018,0.0
KIR,2019,0.0
KIR,2020,0.0
KIR,2021,0.0
KIR,2022,0.0
KIR,2023,0.0
KIR,2024,0.0
KNA,2005,0.0
KNA,2006,0.0
KNA,2007,0.0
KNA,2008,0.0
KNA,2009,0.0
KNA,2010,0.0
KNA,2011,0.0
KNA,2012,0.0
KNA,2013,0.0
KNA,2014,0.0
KNA,2015,0.0
KNA,2016,0.0
KNA,2017,0.0
KNA,2018,0.0
KNA,2019,0.0
KNA,2020,0.0
KNA,2021,0.0
KNA,2022,0.0
KNA,2023,0.0
KNA,2024,0.0
KOR,2005,0.014188095461634007
KOR,2006,0.5430507378290742
KOR,2007,0.5430507378290742
KOR,2008,0.5430507378290742
KOR,2009,0.5430507378290742
KOR,2010,0.6834968082495637
KOR,2011,3.164954449138524
KOR,2012,8.5275119322265
KOR,2013,8.5275119322265
KOR,2014,8.751615950986452
KOR,2015,10.265550757197596
KOR,2016,10.277195404530486
KOR,2017,10.277195404530486
KOR,2018,10.277195404530486
KOR,2019,10.277195404530486
KOR,2020,10.277195404530486
KOR,2021,10.277195404530486
KOR,2022,10.277195404530486
KOR,2023,10.277195404530486
KOR,2024,10.277195404530486
KWT,2005,0.0
KWT,2006,0.0
KWT,2007,0.0
KWT,2008,0.0
KWT,2009,0.0
KWT,2010,0.0
KWT,2011,0.0
KWT,2012,0.0
KWT,2013,0.0
KWT,2014,0.0
KWT,2015,0.0
KWT,2016,0.0
KWT,2017,0.0
KWT,2018,0.0
KWT,2019,0.0
KWT,2020,0.0
KWT,2021,0.0
KWT,2022,0.0
KWT,2023,0.0
KWT,2024,0.0
LAO,2005,0.0
LAO,2006,0.0
LAO,2007,0.0
LAO,2008,0.0
LAO,2009,0.0
LAO,2010,0.0
LAO,2011,0.0
LAO,2012,0.0
LAO,2013,0.0
LAO,2014,0.0
LAO,2015,0.0
LAO,2016,0.0
LAO,2017,0.0
LAO,2018,0.0
LAO,2019,0.0
LAO,2020,0.0
LAO,2021,0.0
LAO,2022,0.0
LAO,2023,0.0
LAO,2024,0.0
LBN,2005,0.0
LBN,2006,2.241681800948611
LBN,2007,2.241681800948611
LBN,2008,2.241681800948611
LBN,2009,2.241681800948611
LBN,2010,2.241681800948611
LBN,2011,2.241681800948611
LBN,2012,2.241681800948611
LBN,2013,2.241681800948611
LBN,2014,2.241681800948611
LBN,2015,2.241681800948611
LBN,2016,2.241681800948611
LBN,2017,2.241681800948611
LBN,2018,2.241681800948611
LBN,2019,2.241681800948611
LBN,2020,2.241681800948611
LBN,2021,2.241681800948611
LBN,2022,2.241681800948611
LBN,2023,2.241681800948611
LBN,2024,2.241681800948611
LBR,2005,0.0
LBR,2006,0.0
LBR,2007,0.0
LBR,2008,0.0
LBR,2009,0.0
LBR,2010,0.0
LBR,2011,0.0
LBR,2012,0.0
LBR,2013,0.0
LBR,2014,0.0
LBR,2015,0.0
LBR,2016,0.0
LBR,2017,0.0
LBR,2018,0.0
LBR,2019,0.0
LBR,2020,0.0
LBR,2021,0.0
LBR,2022,0.0
LBR,2023,0.0
LBR,2024,0.0
LBY,2005,0.0
LBY,2006,0.0
LBY,2007,0.0
LBY,2008,0.0
LBY,2009,0.0
LBY,2010,0.0
LBY,2011,0.0
LBY,2012,0.0
LBY,2013,0.0
LBY,2014,0.0
LBY,2015,0.0
LBY,2016,0.0
LBY,2017,0.0
LBY,2018,0.0
LBY,2019,0.0
LBY,2020,0.0
LBY,2021,0.0
LBY,2022,0.0
LBY,2023,0.0
LBY,2024,0.0
LCA,2005,0.0
LCA,2006,0.0
LCA,2007,0.0
LCA,2008,0.0
LCA,2009,0.0
LCA,2010,0.0
LCA,2011,0.0
LCA,2012,0.0
LCA,2013,0.0
LCA,2014,0.0
LCA,2015,0.0
LCA,2016,0.0
LCA,2017,0.0
LCA,2018,0.0
LCA,2019,0.0
LCA,2020,0.0
LCA,2021,0.0
LCA,2022,0.0
LCA,2023,0.0
LCA,2024,0.0
LKA,2005,0.0
LKA,2006,0.0
LKA,2007,0.0
LKA,2008,0.0
LKA,2009,0.0
LKA,2010,0.0
LKA,2011,0.0
LKA,2012,0.0
LKA,2013,0.0
LKA,2014,0.0
LKA,2015,0.0
LKA,2016,0.0
LKA,2017,0.0
